9.893550012597631671e-01,1.064499874023683464e-02
9.748047367094986315e-01,2.519526329050138236e-02
9.586167800453515575e-01,5.102040816326530205e-03
9.473796926177877609e-01,1.694129503653314314e-02
9.433106575963718932e-01,5.668934240362811378e-02
9.228395061728394966e-01,4.938271604938271331e-02
9.271856890904509596e-01,7.281431090954899876e-02
9.062106324011086622e-01,6.859410430839002482e-02
9.050138573948097731e-01,4.031242126480221247e-03
8.966994205089442449e-01,1.234567901234567833e-02
8.888888888888888395e-01,1.111111111111111049e-01
8.789997480473671354e-01,3.936759889140840907e-02
8.684807256235826944e-01,1.111111111111111049e-01
8.631796422272612901e-01,5.518770471151420581e-02
8.667170571932476530e-01,1.332829428067523192e-01
8.463088939279415079e-01,1.332829428067523192e-01
8.394431846812799858e-01,3.086419753086419582e-03
8.313807004283194635e-01,9.580498866213152387e-02
8.334593096497857623e-01,9.070294784580497371e-03
8.134341143864953771e-01,3.160493827160495289e-02
8.163265306122449161e-01,1.836734693877550839e-01
8.149407911312673836e-01,1.164651045603426610e-01
8.068934240362811705e-01,4.798185941043081604e-02
8.048626858150668140e-01,1.769337364575459814e-01
7.881078357268833656e-01,2.118921642731166344e-01
7.792265054169815741e-01,2.046485260770975201e-01
7.804862685815066037e-01,8.623078861174099385e-02
7.651801461325271614e-01,1.703199798437893542e-01
7.608339632149155873e-01,1.058830939783320796e-01
7.498614260519023134e-01,1.919274376417232642e-01
7.338750314940790664e-01,2.661249685059209336e-01
7.258755353993449067e-01,2.579994960947341598e-01
7.243411438649534073e-01,1.537137818090199559e-01
7.087427563618040605e-01,2.912572436381959951e-01
7.011211892164272985e-01,1.769337364575459814e-01
6.993071302595114114e-01,2.861400856638949275e-01
7.011841773746536610e-01,2.421264802217182877e-01
6.726505416981607421e-01,2.743764172335600993e-01
6.590980095742000611e-01,2.297908793146888617e-01
6.456916099773242212e-01,3.543083900226757232e-01
6.427311665406902907e-01,3.449231544469639754e-01
6.308893927941547908e-01,2.579994960947341598e-01
6.167800453514739045e-01,3.832199546485260955e-01
6.204484756865709105e-01,3.301688082640464317e-01
6.083547493071299606e-01,3.792995716805242501e-01
5.867976820357773127e-01,3.638196019148399740e-01
5.726883345930966485e-01,3.265306122448979331e-01
5.449105568153186363e-01,4.550894431846813637e-01
5.432098765432098464e-01,4.444444444444444198e-01
5.449105568153187473e-01,3.543083900226757232e-01
5.250062988158226140e-01,4.297530864197530720e-01
5.122197026958932309e-01,4.877802973041067691e-01
5.108969513731418388e-01,4.767573696145124829e-01
4.915595867976820799e-01,4.658604182413706440e-01
4.756865709246662077e-01,4.235323759133283184e-01
4.455832703451748644e-01,4.615369110607207559e-01
4.434366339128243961e-01,5.565633660871756039e-01
4.310909549004787178e-01,5.565633660871756039e-01
4.196422272612747584e-01,5.377777777777779100e-01
4.073444192491810778e-01,5.926555807508189222e-01
4.071554547745024899e-01,5.804988662131518318e-01
3.759133282942807019e-01,5.331317712270092768e-01
3.769211388259008366e-01,5.804988662131518318e-01
3.285462333081381470e-01,5.804988662131518318e-01
3.187200806248425833e-01,6.812799193751574167e-01
3.063744016124969050e-01,6.812799193751574167e-01
2.969412950365331039e-01,6.604787100025195645e-01
2.788485764676240652e-01,7.211514235323759348e-01
2.799193751574703959e-01,7.077349458301839258e-01
2.537163013353489482e-01,6.553287981859410305e-01
2.496850592088687426e-01,7.077349458301839258e-01
2.013101536911060807e-01,7.077349458301839258e-01
1.814058956916099197e-01,8.185941043083900803e-01
1.690602166792642413e-01,8.185941043083900803e-01
1.388259007306625881e-01,8.185941043083900803e-01
1.229528848576467714e-01,8.770471151423532286e-01
1.106072058453010931e-01,8.770471151423532286e-01
9.045099521289992617e-02,8.185941043083900803e-01
8.037288989669943984e-02,8.770471151423532286e-01
3.199798437893677794e-02,8.770471151423532286e-01
1.581002771478956515e-02,9.841899722852104349e-01
5.165028974552730509e-03,9.841899722852104349e-01
